category_restaurant_id,category_alias,category_title
a4PMQ5JQrr6kiNm88A2zCw,greek,Greek
LPscYMQOIhBdkNmYsBSitw,greek,Greek
wns0tEarHxA0M5UsbrY-XQ,foodstands,Food Stands
p0Bm5o6fbrknwGEVtzikRA,cakeshop,Patisserie/Cake Shop
QzVpEFaN0XZe6jALMZg1sQ,cafes,Cafes
IDjcVVGyESwwvbvN1bLjuQ,kebab,Kebab
YwskX4DDso1WQLrpsERCuw,pizza,Pizza
7OmvdNUi9n4EcBLmZUtxMA,chinese,Chinese
fa8IxUKMS_g7Vb5OZM4nrQ,greek,Greek
U8ZdmizPZNi-wSW6nyMr5A,italian,Italian
ssnLRo5BRqn2epOzxnHryg,pizza,Pizza
y19OFck2j0sD_cLTGHwciQ,german,German
XkWCRoKT9xo3WGnYi7Fceg,mongolian,Mongolian
DVKffPJvyr_9UHWSfp5hDg,chinese,Chinese
JF4a1Vg18qepoYsWyhEaJQ,italian,Italian
GEcvvuBMISOIxHyec8Xs7Q,greek,Greek
afWOLrr2PZLyeDsXZeojKg,pizza,Pizza
faKURxONbe2INqK5BXHdag,currysausage,Curry Sausage
Aqg4ecEucY40Icgg_yfHZw,hotdogs,Fast Food
dGHvj7ZvUZcTMzLWoNlb0A,german,German
gvtbA9qV81QUCbQLCmLJ_A,cafes,Cafes
BuWxbW6pbqxsXs0eB7hrWA,kebab,Kebab
P60dbmGnbgDrqUFTDPUIoQ,international,International
yFKrFeN3B3-AZh6FClPM0A,turkish,Turkish
tsMbmtFE7c8oI4BpbBWfkQ,mediterranean,Mediterranean
gd_YrUKvO5wVpw5Z7zPQWQ,greek,Greek
sdAZwPKxjK9G_tgdBTQm_Q,pizza,Pizza
AlDUWW2NRY5iWci8qbBJag,bistros,Bistros
O3_9LrM2z7eyznSAP9KrsA,kebab,Kebab
bV7QqSWeT214eEYNKFHfUQ,german,German
_lnuho27eVj0Mo9uaUwKjw,hotdogs,Fast Food
0N2WPiWN_kI_3TQlab_uAg,panasian,Pan Asian
gBH3d24lctwqqCQkiAyNWw,kebab,Kebab
lb_5Il0RiWf-WYoleqq4SA,german,German
5fZ9jkrklSrRyUbPaMAWjQ,chinese,Chinese
UFrxnnO3z2TUk_h395E1hw,german,German
k2BdDVKGXUPzG9rsKA9x2Q,cafes,Cafes
P7YC7oThRqesvw1RFWzRAQ,hotdogs,Fast Food
k2VcY6vDQSyLZBkdegOzew,vietnamese,Vietnamese
83Aj0NzMKmvnm0yg9gtsoQ,ramen,Ramen
pSzgOFD0cfVQtC8A8IMI4w,international,International
jfNuFmyWQfl-dUt-SPQ7OA,greek,Greek
gyezVlqRrOVwzDiFzbpP6A,hotdogs,Fast Food
dijCqK6CmPhlUPC17sKHgg,arabian,Arabian
JzOAhg3YkiIpBkWfy-cIPg,cafes,Cafes
1Cn3SKMTlIm8ATXNpkekyg,german,German
yhosiYiOI9xISvFwMonfjg,cafes,Cafes
N64GmSG5t5AgcCyExP85fA,hotdogs,Fast Food
qcFFOWpkEkG3ITFD8BlJmw,chinese,Chinese
nPQLEHdNcxG1ggK21Jg0og,foodstands,Food Stands
oPW51OhB-6g_olx51q2kTw,german,German
wpL3fJmVfD9BxMKKEUnTlg,indpak,Indian
lASijVWpxLOBPX-oEzxx7g,hotdogs,Fast Food
T9OQgG47wDgC2KS81vg0oQ,indpak,Indian
AMbkic_af-ke7ZA4--xJ3g,thai,Thai
GJMSfLc1PhadJ8Th8yeu7w,mongolian,Mongolian
Be6vXJcIpF4-MrEtYj0OnQ,greek,Greek
s6gX18cAQY-K43VoMJK6bQ,international,International
VHAeCe_qe_oU6mArB1M15A,german,German
j9QQrXFns_0mtAj6EEPxUg,bistros,Bistros
UySKD0bPtb6YhtC5Fp_9dA,pizza,Pizza
nnKZ3Jbk_tbJ-Q4rjD6TWQ,german,German
md5-xaqZKpJkJ3NSouQ6SA,international,International
HAoTeUVWdydeg7GaAevHLw,serbocroatian,Serbo Croatian
mBSBEhOSnrE3CFiHrgv2Tw,chinese,Chinese
5ydZm3b-RP66ounJQNqK-w,bistros,Bistros
u8si7Xkz7hyfba47Ybq6IQ,kebab,Kebab
F48sWGuWLddqnpnMIp_oEQ,italian,Italian
3u574SDNjwdASl_386l5Mg,italian,Italian
DqwNoshewJ0Xi90cnmvt5Q,italian,Italian
j9CSlwrurexEeVwEKGMonQ,pizza,Pizza
7GylVDv9_w5jVAflo42zsQ,bistros,Bistros
cdWS6qwEh-jc4AV1LgSyMg,kebab,Kebab
EI4g_NGuRAqEDO0rWRIBkQ,pizza,Pizza
cENV4e-uYI6n9rz-djMLpg,salad,Salad
0Dq2u8WaFJlQnWTVpIHsDw,restaurants,Restaurants
zrz_KLCNk22s82RPnn8mNw,tapas,Tapas Bars
7n3VbNvGndnknyhA1KcYYw,steak,Steakhouses
W9EAWUwf4GOi5eQkci3bHQ,shopping,Shopping
pedUYCXfp2wOXnGQBPfzqw,german,German
WydBmafvTE05XL8cvXh1tg,burgers,Burgers
TnDldXThLtvuk08KkL03Hg,bars,Bars
VwqglRJ68vEY75bpnNfV4g,german,German
HruG03Njlxgm3x31iY6q_Q,pizza,Pizza
SFUK2wwcdACH-1iYf5-y4Q,portuguese,Portuguese
w-uxLCNAf06QBlfzC83DAQ,hotdogs,Fast Food
FY6Q336c3PrPp0L1hQW8xA,german,German
RsWynCVZqVoHY8nTdx89Zw,hotdogs,Fast Food
eiiSy1-2zbpcdvMmHzMtzg,hotdogs,Fast Food
opZw8A9bdxiAtEaK9HsIpg,cafes,Cafes
d6pmhcizXtJK3xWm3cUEmA,italian,Italian
rijtsEzIST8vpykvvRcneA,italian,Italian
PsZiISLQUkaXKUZ-ggQ12g,hotdogs,Fast Food
1sEExR-zu9DmbWGroM4bog,cocktailbars,Cocktail Bars
SLgMERrjsI61LhQ6tlASig,burgers,Burgers
PUy1Oh5ReFBoNmFzP-r6-w,cafes,Cafes
FhCSHnuquJbo8w4MAehEzg,sushi,Sushi Bars
GOD5s7sB_XG6fF66T4bzrg,northerngerman,Northern German
sStY2sKBeRk9-Na4Go7euw,kebab,Kebab
UEOWYJX6084Rmy0Qm3qQMw,italian,Italian
EO701oyc8GLd4ACHiMFJMg,beergarden,Beer Garden
ajSQj7KiiYSqsHQzd09_oQ,sportsbars,Sports Bars
PabtlNDCBg9wYhM6OmcHGw,panasian,Pan Asian
RSKSnNrCD7ir_zYgoqPtQA,waffles,Waffles
UBgt4GnMhJZkpRtoPsQXaQ,german,German
rDQmTfBfVsgdKXBm_LDGdQ,foodstands,Food Stands
WTdi4SEP0NIl8LF4LIyqVA,international,International
0QBLQfkJszKCPFLzn_Ap4A,cafes,Cafes
n2AqiJRJbqLfn3yjuYkWhA,portuguese,Portuguese
sQpyn6ZKAhvf-4qVLta4vA,foodstands,Food Stands
wKIubYNmrW-KDSEdmW48ww,cafes,Cafes
43af3R-me622zfcTKlhQtg,cafes,Cafes
8JD3bvU8lD13oJi9lZbNGw,chinese,Chinese
u6Kx4YhAz6zg2cRsOXZ-uQ,hotdogs,Fast Food
T7nmJS0TcfCf8G57OUwwIg,turkish,Turkish
8Q--FzMt-Yi2A2yOxcwBVg,turkish,Turkish
r--LFBLuAQoXxR6DNAq1fA,pizza,Pizza
ggJua_rmioTRlw7Qxkm4Sg,pizza,Pizza
jR0ug_XIH94AGwkGwXXUQw,hotdogs,Fast Food
NJRwSmdUTRwoTF0cwj2YWA,hotdogs,Fast Food
yI3Dc37NudFTaMcqTnTc1Q,seafood,Seafood
LCJqWscQr5-GlrG4fl6vyw,italian,Italian
8XSZziK-2FuaItksHhgwUw,cafes,Cafes
G4kol3dhWtfrvPQFn7YDlA,restaurants,Restaurants
9g3tkNR1Iq4Fpx4YX_x9MQ,cafes,Cafes
VwHQYAFAJY4CNPEj9u-YPA,hotels,Hotels
GLyNMq8nSeW2O3c-Ui8YMQ,hotels,Hotels
z-jefHHVD7IVK6JXzsS5hw,hotels,Hotels
MmAcdNt1b8wzLDEi_n1XlQ,cafes,Cafes
fm7Np2nLRTJypqEnxUEfJA,greek,Greek
WLjnHKTGsiEYKGh82ZtENQ,hotels,Hotels
eL-i7z4C0vRh56s8_Dubyw,german,German
Lq9dxr7zDjkRfI4TXw1R7g,italian,Italian
j2WwUaVcgNbZrY32IoPg5A,hotels,Hotels
l6PcEyzNyDJnCKs74Ox7GQ,german,German
F72nVfcfUXIn2CzO9uLBaw,restaurants,Restaurants
0_c6d99SgBjPbOBstwaBcA,greek,Greek
ix7ng86Ou7GMvjGdzhwNaQ,german,German
-p7U_9yGdzmIC6cm0TBfwA,fooddeliveryservices,Food Delivery Services
dNhOqtWOEdQyBNlJAzWGVA,mediterranean,Mediterranean
K4QqypO8q9mIwuqtDenVyQ,cafes,Cafes
UoVGXTMIpmIyl4eYseiGHw,steak,Steakhouses
e6YCSoi5bMOCZVCmxNeunA,sandwiches,Sandwiches
HulzwGeEub08NFh1HaYU4A,hotdogs,Fast Food
xWpwRMkPP_zh11Z25vDO5Q,breakfast_brunch,Breakfast & Brunch
SSmt7U3dGAV6o0_8WTF-yQ,restaurants,Restaurants
d3IaAPXLTYkqGqukAB81ig,greek,Greek
SNPvqQxaRxQIra7hgjev2Q,currysausage,Curry Sausage
RXRh4Wb1Os3YT2Fam1swVA,kebab,Kebab
nUOFGotik8BYpYlFNev2wQ,seafood,Seafood
SlTXq8HEtujfMAVIyvBYHg,german,German
XPuVFytYhvVWWXO01qGyew,kebab,Kebab
FRmfMd1RyzCEGobD0V4SwQ,kebab,Kebab
e1MAQ0OCg675wVd3DeB3Tw,turkish,Turkish
zDBc6IZrtooKf3VIjwNbIA,pizza,Pizza
V4bKMm8OGNYtdGsZNyt5fg,fischbroetchen,Fischbroetchen
iky1wcqgbisBxoQR-AS4kQ,kebab,Kebab
rDlxd3UlHXEkW57iYRzuRw,italian,Italian
U9PC9xkZgrE_sRpktMvnaA,cakeshop,Patisserie/Cake Shop
9nxX8JqkPfknCMZDoDQXbQ,turkish,Turkish
TGllMw7dQQtI2ZvtS868mA,beergarden,Beer Garden
vk3-NnVUiAvUP38GlzQzGA,cafes,Cafes
4FpU3bFIM9Qg_WU--dIXMg,hotdogs,Fast Food
tgldf5W4qcSGZElSAqchMg,italian,Italian
K4B-CHJDsU_In3DP2LziiA,pizza,Pizza
EZILGQV8FIXerqudRluW4Q,kebab,Kebab
SGap-Co7AAtFf9Oe8GfH5g,german,German
uowcUv_zNFP2MIHxcVMvwQ,burgers,Burgers
smxdoZuHpRCuDDVqCaqcDQ,panasian,Pan Asian
Yesr7nanDZ6qj_B9KlTWUA,panasian,Pan Asian
BpSJW907Ej6BBEXxNG2gAw,indpak,Indian
HNqlIYhxzjON1G_cQ6ilbw,gastropubs,Gastropubs
Sj3UwAhi9vGlIKnXqkeRxQ,chickenshop,Chicken Shop
gIrRs118ZpavQ1dFibXAlA,hotelstravel,Hotels & Travel
YljwUsa40IemittL_EO12w,afghani,Afghan
e0VSS8cgiOI05OFDJTtcJA,beerbar,Beer Bar
tw9C5ljsuxZHQK4s89LpvA,pubs,Pubs
QKXV1M2pdEvzJTtJf4ctEA,german,German
P8P5_LvPRtGXRGJyMs6skg,german,German
2ncLFilbbL3p2VwDs9fpGQ,cafes,Cafes
MmYbD5eULMcs2pgW3hOrCw,turkish,Turkish
7N9yEdpjKU2hFEhuKJDUsw,canteen,Canteen
yqk1NxWrR6Jp3IOyks0cSQ,german,German
rAsVelSwPKX0rwgdY9du6A,greek,Greek
sEkpM7--ZMmNjrVd6MNyOA,currysausage,Curry Sausage
ZowjZ9bdVgxpVWOM4k-1UA,sandwiches,Sandwiches
mcoIIcxFqpgcsQsSB7w4gg,chicken_wings,Chicken Wings
ctCDPQumN0wiEQqkEk0Jzw,kebab,Kebab
YegaVSTIXDOqvF4UKbRrwA,pizza,Pizza
BFSov6Q4m4OGbudFU3DvZA,hotdogs,Fast Food
TGlVX1NeqMNA95qxbES1Rg,cafes,Cafes
3YztXT5dmOGD-i9ZwYfDWw,burgers,Burgers
il8FEDFNPrw_B8UfjigGkw,bakeries,Bakeries
xwYBQiBbAXJl3sAZwwsaUg,sandwiches,Sandwiches
ehIPeTZTX2wUv9G75gaRlw,mediterranean,Mediterranean
rHeMmmhUly1CN1-Ji-_ieA,german,German
MILCR88NZjj9cKF4jMdhZQ,steak,Steakhouses
UZKZlvMH7wgM_xmO7Dmy6A,chinese,Chinese
mZe6j2QML6tF6d3NR2nbTw,greek,Greek
_vg4pfyemc0v2DEhXlfV_w,kebab,Kebab
3oy0T0eSrgkYIG3OVt31CQ,international,International
xIius7WMA0Bi73G0Pr1ebg,kebab,Kebab
w3OLrOWhMpVNcX4z-L6tIA,halal,Halal
nBgzcYJxYY3TAhfP-L0H3Q,fishnchips,Fish & Chips
-T6JvFBrGMa1iS1O5JbJ2g,german,German
g0y_UjeNh4fAs7_1mvQAIg,international,International
Mht3cgKJjA_rrfxla8x6rA,modern_european,Modern European
jNjcKjZidgN5OHsg1MatuQ,bars,Bars
zJS8PYfLlhzWN9dJto6wrw,cafes,Cafes
98aFDKSYZnwJtLLe3Wxf6w,kebab,Kebab
ILJdjVeC9EU0ZAyl2IZfkw,steak,Steakhouses
kWJowGmc_ltrgOpxjBtY0g,bars,Bars
3H3LA7zHDQMKxhbKZ_uXXA,cafes,Cafes
G8vTrkjmYm7ymw8fYQ_-0A,bars,Bars
jUPENPA2agvBwm75l0CokQ,northerngerman,Northern German
XIgAJqYrSM9reXc9i4PSUw,modern_european,Modern European
j0ysYcDNHxTNKmuAvcgJ4A,german,German
_M1WzOBE-XxhsHyxrEL6kQ,kebab,Kebab
TQZu5TXWITuFj5bqRMVQEw,german,German
a16kZh83Ee5ZoSjXghj_5A,kiosk,Kiosk
eeAeK-QDo5mwnzxzg42r8w,bakeries,Bakeries
sJHyZAcqZ7M1Ffy2PEyxKA,international,International
G_bKcShBqhkMyTjZAALNLg,canteen,Canteen
PsyHTuNN8hLO6bbsbz1tCg,steak,Steakhouses
eTvIy-Dk3Te9sMQYsz5AYQ,italian,Italian
_wb_8bDSfSZXZ76NwNKA5w,german,German
IXtkTDyPslFKFzjZouTG1Q,brazilian,Brazilian
M1pGgGZ7ghiLnLRUfG1B5Q,hotdogs,Fast Food
d4XCaPNR7j0Qm6Z5Qd0uQw,panasian,Pan Asian
z3xSdGIRbXTExpnk2ZS8PA,buffets,Buffets
-7AsMKjzFEqv08oGkTiRJQ,bistros,Bistros
pRji4PKv8PrO3T9nDpt1Rg,vietnamese,Vietnamese
jOGz-IvadObbfbZ3QWiTrA,hotdogs,Fast Food
GOJDESC3enoUxwJ6jQjqHQ,canteen,Canteen
PAybP26pL4o0hz4x1c1n7w,german,German
ILqK9rW4j1b3Ja6fDxDDnA,bars,Bars
D0QJeA5CeKN13iI5UUvI-g,northerngerman,Northern German
Ky-jJxTL7hzwNMsLq0x77g,lounges,Lounges
nKLMEm0RFcMCqr-hHCFnRA,italian,Italian
VZCKntP0-sBz93HOjjYieA,delicatessen,Delicatessen
a9AX85x8HAAA98RM1K4jRA,currysausage,Curry Sausage
LkwAO7QWzdgDfDTSlXdoVg,bistros,Bistros
Q2NllTqb4o3rJmsdv_V5MQ,northerngerman,Northern German
zCZISyTZ-_-ntKnzXaUePA,fishnchips,Fish & Chips
OGi20UaonbGvjXaPL6rLXw,german,German
30Xz3mel8TbRRX3IAlLVcQ,cafes,Cafes
Fe56g1X4Gl_BMEqZmB-cjw,german,German
Bf1L9FKNttL_7sYlWzxrfA,salad,Salad
4GpEvb2Vk75StnYaC4qeaA,german,German
6ZRX2gkzFIJR5FHdcFv3nQ,gluten_free,Gluten-Free
0UgI_mU6LASLeUbTgEm6Yw,lounges,Lounges
KNW9dbqLCDJNtGL2o-0biw,german,German
RaL2lJI6SZ65do6cTfIBzg,italian,Italian
mskhIdQ0AtU2zD6HQ3LHhA,german,German
KXnX88Y_aVPlau75q7SLtA,german,German
iL6n3MD2huvdcvuWpDlmlg,bistros,Bistros
SDX-cF25zG66QC8IBB3WeQ,mediterranean,Mediterranean
rLl6tCwxKYOGXCihpf3mwA,buffets,Buffets
DNUCGQzRLQKR1slpNvQydQ,indpak,Indian
DnxzX3Ukf4Si0sxDFJ-cbQ,mediterranean,Mediterranean
l-FS0muqbuROPAP_4R_Plg,salad,Salad
Y47o8F3lu0e3uZ96elthMg,bistros,Bistros
9lDR8fn7TqjOQKDTg0z7bA,french,French
6ODiCCP5oZwK8p_Jt9S5rw,restaurants,Restaurants
QGOwUn9HwVf3cOEbLJBGsw,northerngerman,Northern German
2Tvu5vs9Y9pYG5iTcKdHTg,soup,Soup
WPiIa5Gb52GoC8GkrZ5PIA,thai,Thai
qiZUn38af9PeS3si8Fvn5Q,german,German
0ctlczN1ARO0HjF1xO3JVg,cocktailbars,Cocktail Bars
BownMhxWBdMjS-dCtx04Pw,italian,Italian
ddKdcdS5gQ1ctU_K_i2HTA,steak,Steakhouses
dzh-C65f2F1ACj7kQjTzAw,bistros,Bistros
5FEovvh1FpVlKsafCYE6Yw,popuprestaurants,Pop-Up Restaurants
2PA9Iq2hPmGYsO7cu6cZMQ,greek,Greek
gctmNj9kDBcvTq5MyyyfRw,italian,Italian
lH8Ymod4RdsXjlYX6UpcLQ,german,German
heVmE06Lcd3KKrlHVNZYSA,international,International
6KSU6b22N9H9HKQC8ZuIGQ,chinese,Chinese
cSI2UCecXVP1wVbIMYc8yg,italian,Italian
p76Svbc_v51GIchEWfqz_Q,coffee,Coffee & Tea
zLWXj2mdGALwr_sXD893Qw,panasian,Pan Asian
uTckTjCn1s5a_bMEKwD-Ug,german,German
Nu_jP17T-c_gSG-zV7lhQQ,northerngerman,Northern German
aUpUwcXH49H6mXw1kuMw9Q,wine_bars,Wine Bars
8giRBBJSnmq09hRMN1l38g,bars,Bars
fnsDGlsWpmNG8DOR1qiKsw,landmarks,Landmarks & Historical Buildings
L06GAdOtyA5GCrUjDrDlmw,sushi,Sushi Bars
eH-z4D_0m1HaN71xKExiaA,salad,Salad
E7fuyJ0etbqJvMm8cu1DMw,portuguese,Portuguese
ZmEJfw6CqWOPYTeJqIi8Jg,german,German
iCq9ieHPN5WxcPKPT6Ykdw,soup,Soup
ieh-7rmSUqAwYfgSkImM9A,bistros,Bistros
cT2d2Pahuc7CYZislHoyGw,pizza,Pizza
dLvDter6WJPtK_7K1zZsBg,italian,Italian
ENgSCZar8z14J7s0-oefDA,german,German
Hs68mSrDRVhs0m68e59ePw,food_court,Food Court
nRfdFEQ-CNC1jwtKjE13EQ,bakeries,Bakeries
XQj6TM-4ezagjmJY_qWUHQ,landmarks,Landmarks & Historical Buildings
Fkjb7JsEHcsGKKQXjUfw-w,hotdog,Hot Dogs
jmaCzGWhZiyTqyBWNpw8Kw,cafes,Cafes
agsFxbQGQBvZYfcNyHkhFg,theater,Performing Arts
SfFknAO6N2tuqYZUhus_cA,bistros,Bistros
aH8otpspbETCTVVXTzibog,cafes,Cafes
ZB0nnVR3i7CqvykMxxjxSA,bakeries,Bakeries
kpULn7yxfOWYYwfWU7M5ig,creperies,Creperies
KpF7kg2JBIO0KE2tbGYWUg,galleries,Art Galleries
I8UkoDhWL5iMOVBVcXX-7A,cafes,Cafes
o4ssaXvu2bzq1rtSDlA9iQ,bistros,Bistros
o74sT37WfXS9qlnJK9F4Rg,northerngerman,Northern German
o-_9ldDtdUnNiH_jF4u29w,indpak,Indian
Gv8eJ6-i_hLVAvVfh-9XaA,cafes,Cafes
bysy5bhHCabV-8z7mO2Hqg,burgers,Burgers
VLw4BqkmYT-O4yKXGhJTCQ,portuguese,Portuguese
7kgD98n5qer2SUe6FHajLw,cafes,Cafes
nF5l5qH9sTfgYit8rNIS1g,bagels,Bagels
0HNhfAJrVtjnUngdyYWk7A,cafes,Cafes
jHG8e5VYEJ0N5bbE2aHHnw,turkish,Turkish
_eIzJGTL6zee0qrUPi2zRQ,restaurants,Restaurants
h76slnRXB-F1F_7ajRmFaQ,cocktailbars,Cocktail Bars
hYZgSIROzW1RbXJHpQhFwA,seafood,Seafood
ru0RbywqypL0ZjF6H9rLhg,greek,Greek
IbCuFlSuBKCXjDbIaglUXg,kebab,Kebab
tIq1SBRBK9oxrl4cM9W3Kg,international,International
bLAeZH69Zei7fWFILX5ybA,hotdogs,Fast Food
lc9AIe9Qg6qoGdP5hmx61w,coffee,Coffee & Tea
8_KCb-X3F6MwPI6ae2tsLQ,bars,Bars
_GuX6r6zS913HEFfX_jb9g,foodstands,Food Stands
15okiYple4dJTCutCgygiA,seafood,Seafood
uaVxT9mBmSD7t3K3GxcCaA,fischbroetchen,Fischbroetchen
BUquzEkuhw3SJmZ_pt08-g,german,German
cmBkM8WkNzC1oO4piY3dvg,german,German
1ur4VWH_EnVK3cyHH_p7jQ,german,German
AV-RVcpCmZ2SwVyd6RZR9Q,cafes,Cafes
OjuVO3sB_a8CQRKX21ctNg,bars,Bars
zjU8sl3PNnw59FuUDcTxmw,german,German
s6U3uDUPKiGu9SDVeFte7w,german,German
pAULuFrzubYmxMVrEd_bog,seafood,Seafood
xsZHnSCWIgqF8i1isIPxSQ,seafood,Seafood
7v0u6Xs6eJeHsFx_JPt8SQ,cafes,Cafes
d31D5VwmAC9qRuMdi_V6-A,venues,Venues & Event Spaces
Iu61_gH0miU4f0EhI35IbA,fishmonger,Fishmonger
Jn8c0IIuvpXFrfGRpyRYSQ,seafood,Seafood
xdf2da8iOMf51ugJ-gJjgA,steak,Steakhouses
Rz9pedAL47bEi_OHSbKK7w,seafood,Seafood
H6kuNqWoasB2MdS9XWWVNg,seafood,Seafood
MINkorrgtdLXu6FSxOml9Q,tapas,Tapas Bars
O35GQaMVT-mEtGfo-fOkaw,mediterranean,Mediterranean
0iPBDkclx3wNqCNb-Xjw3Q,bistros,Bistros
EhCaathCawGw6kxvD_8Pog,seafood,Seafood
dfXIY7GDktyg21SNPdFBBA,french,French
r-BglUksU-tLQOugfb3ZSw,sushi,Sushi Bars
gna0_EG2hZyNk9kh33p3pw,pizza,Pizza
xyHfgWdxDePbpM-Pqj1YrA,modern_european,Modern European
78h7aGzQe_bBwkSdLrF4aQ,pubs,Pubs
k10-KGJ3Lku_JEVXoZzzLw,divebars,Dive Bars
UNFhFB9DfyQ7hNFPDN2uiQ,bistros,Bistros
fpSDNX3zQ3-e1dISc5DB9Q,spanish,Spanish
x20LyxbXaoRj447H6hmgOw,seafood,Seafood
UdI7a-jOuz2ycEIJo-04Pg,fishnchips,Fish & Chips
Sh_VQ0pI_KLQWz32wVbgaA,cafes,Cafes
fo62bhOp3fWZzzdZb-7D8w,german,German
os2NoRdZCOMtd-eDmWZNKw,seafood,Seafood
NmY2EK9PPGhHLten68sjEA,french,French
uO_w76dX7M_VFvuavXib3A,salad,Salad
2Wp3h1UFDqgk88847omfgQ,bars,Bars
Jk8Bn-8ocxpZJFm12orGIw,seafood,Seafood
cMw6pwHFr5nsff9zLFRcAw,bagels,Bagels
xktqnVMW4oqaAy0w-KPPQQ,cafes,Cafes
ij6Okm29FBykGgPzdZC7kg,italian,Italian
8ZO7CMqWxsFAQ1Js8KlXXw,sushi,Sushi Bars
DzU-1KdBTE0_5hWSP5N_9Q,panasian,Pan Asian
cupMlCAc_FaP-kGtLEK-sw,bistros,Bistros
D-4aYZZowKGqc2_TBModsw,sushi,Sushi Bars
wTiLLTZHoXKEw0V6jtYtjA,bakeries,Bakeries
IUGt8qTOBV75fL41B13npA,cafes,Cafes
0YlFLJyuEw6b1jzYr6R67g,portuguese,Portuguese
vGbuFe5EHzomrxq2dT876Q,bistros,Bistros
7YMVyXreMV46UBpQO7YYwQ,restaurants,Restaurants
ur4lLj4LFjKcC1HqEdtrgw,hotdogs,Fast Food
FtIv8UcHwM-YGE2uX4TNkg,cafes,Cafes
_5zpEkjLImBBgML5rN9phg,seafood,Seafood
o_qfccViqS7QyIVxdK1PlQ,desserts,Desserts
q11Tnwss2nsgNfkmssNYaA,hotdogs,Fast Food
7St30g_T8dYl23q4UWnUKg,beergarden,Beer Garden
nSvMJezX5fLqJDZQbg-6Hg,italian,Italian
QwaDWtUasyF3b8xPUEZYAQ,fishmonger,Fishmonger
qx7w7LWJk0dhxP_9QcUlJw,german,German
2wMF98mwT2lTdaQd7cVUgA,german,German
M82FIuxPwcp7YmmKBQq_dw,cafes,Cafes
KaiHkk0dt2F3_zea9RbbMA,italian,Italian
blvC5dh9IP8TFla2vjk7Pg,international,International
D1KCy-IjPeCdJe0hXzmxIg,greek,Greek
F1fQ2e0IbUFfZZUa92kyPA,chinese,Chinese
ZoWqPEXDg4bWWo5ZgVj62A,restaurants,Restaurants
3nKXBJvBXNiYggCiTC1dXw,kebab,Kebab
FvpTumAZMtccgdMlUkSr2A,pizza,Pizza
qYozPFddHgpXS-_RSZ7Tgg,greek,Greek
Fay28Bc25iicsyM_EEI1tQ,bbq,Barbeque
xwj4BT0-5XSoAJb03OJW0g,divebars,Dive Bars
iHJu41roXfxTfqW8EifbVA,italian,Italian
Rb1tYn5UC6Re9nZvD7hkJg,thai,Thai
W1elnIGTIpBmYCn11yhzRQ,german,German
6JEBAUugL1Rxwc3-NepyKQ,pizza,Pizza
Qmu-xTS39IvusBrpQyFjdQ,serbocroatian,Serbo Croatian
MCQIuPcvqwbCJPy7ccJ18A,sushi,Sushi Bars
FgojWBNCA17-6GbHsrDHrQ,sandwiches,Sandwiches
02tJXWUwOkLqFCIuESVXqw,bakeries,Bakeries
qV3uV0Qds1DSvMobqqNBLA,pizza,Pizza
r8OhsxjfOVrYibCJAKn9YQ,greek,Greek
6vMGNx_8DLrlBBt4Ih4VTw,seafood,Seafood
Rgpp58Al09G3BqeH6Fjb0A,hotdogs,Fast Food
3H_lOdHixjS5Rd5zI3NmQg,vietnamese,Vietnamese
pnsy0L9Tq_pRFPNPx7TGFg,turkish,Turkish
xTsKbMgTYm_2OW3Y_LBAEA,hotdogs,Fast Food
Ei_xSdhQJn3KWWWJmcP8nA,panasian,Pan Asian
hyIIPFlLivFWI8p0F08MTw,seafood,Seafood
cBBXzZZse2K6PPr3y7puEg,german,German
DZCIBSL4VBPb1GqwATH07g,northerngerman,Northern German
eP3mUr5VWdRtEo1QINjm6A,northerngerman,Northern German
JEOIGI5cTi9f_5jGTnlljg,indonesian,Indonesian
Bq9idVAdK5WF4mhPLbmERA,italian,Italian
y4-YMAH9EMb69B7tV7AjWQ,bars,Bars
6YiGoNtwVUMciVzGLIrP-Q,mideastern,Middle Eastern
YprlhLLBxBK-diQEyDgeaA,persian,Persian/Iranian
xafivILbgpUztiisyW0uSg,german,German
SEr1KUlFxWKrqsQKhRJbvQ,panasian,Pan Asian
j3X7-QuiIOxv46ahCCWvwA,german,German
vsWVTSqATcZQpJ32vM5pKw,german,German
38WGulILfVT3J5OS66Yo_g,german,German
PgHF8nPlkQvYYUrtdYIRFw,german,German
0DshYqD3QqpuHKW6_EJEzA,burgers,Burgers
ThockYiwS8eqiHNh6vfuhw,german,German
qW96bguf1F7ezXthfXM_Jw,vietnamese,Vietnamese
OEMzkMHoYpSR03J1qpaURQ,chinese,Chinese
MSjb0431lcotSf6W8zMTKQ,german,German
DD2igAC-pU1hlDKYmwxBWg,greek,Greek
Tk_NOuvCx8BVsqWyiwAfSg,austrian,Austrian
GNwUy0pDbUnsPd2erXqAXQ,international,International
BKdvsSCDRCs_HRQdlZTRBg,german,German
vxd4WTCcIhj2N3xt7MLfOQ,vietnamese,Vietnamese
ng2NnzK8ofFHq3HpAnJuyA,italian,Italian
BoMj_0dfjHrGwmr7oK6zCQ,international,International
3fwL8KQECTlfDhvSvamYGg,german,German
1ulxY6eXi15e6atwRYTScg,currysausage,Curry Sausage
9loJRC_kmbepFtwT3XutmA,bbq,Barbeque
